YEAR,ST,State,TopicType,TopicDesc,MeasureDesc,SubMeasure,Response,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Data_Value_Std_Err,Low_Confidence_Limit,High_Confidence_Limit,Sample_Size,Gender,Age,Race,Education,GeoLocation,TopicTypeId,TopicId,MeasureId,StratificationID1,StratificationID2,StratificationID3,StratificationID4
2015,MS,Mississippi,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,3.3,0.7,2,5.2,2077,Overall,All Ages,All Races,High School,"(32.745510099000455, -89.53803082499968)",BEH,152BEH,180EVP,1GEN,8AGE,6RAC,2EDU,YRB07,2
2015,MS,Mississippi,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,,,,,,Overall,All Ages,American Indian/Alaska Native,High School,"(32.745510099000455, -89.53803082499968)",BEH,152BEH,180EVP,1GEN,8AGE,2RAC,2EDU,YRB07,2
2015,MS,Mississippi,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,,,,,,Overall,All Ages,Asian,High School,"(32.745510099000455, -89.53803082499968)",BEH,152BEH,180EVP,1GEN,8AGE,8RAC,2EDU,YRB07,2
2015,MS,Mississippi,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,2,1,0.7,5.3,950,Overall,All Ages,African American,High School,"(32.745510099000455, -89.53803082499968)",BEH,152BEH,180EVP,1GEN,8AGE,1RAC,2EDU,YRB07,2
2015,MS,Mississippi,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,4.3,1.5,2.1,8.7,146,Overall,All Ages,Hispanic,High School,"(32.745510099000455, -89.53803082499968)",BEH,152BEH,180EVP,1GEN,8AGE,4RAC,2EDU,YRB07,2
2015,MS,Mississippi,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,,,,,,Overall,All Ages,Pacific Islander,High School,"(32.745510099000455, -89.53803082499968)",BEH,152BEH,180EVP,1GEN,8AGE,9RAC,2EDU,YRB07,2
2015,MS,Mississippi,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,4.3,1.1,2.6,7.2,715,Overall,All Ages,White,High School,"(32.745510099000455, -89.53803082499968)",BEH,152BEH,180EVP,1GEN,8AGE,5RAC,2EDU,YRB07,2
2015,MS,Mississippi,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,2.3,1.5,0.6,8.1,123,Overall,All Ages,Multiple Race,High School,"(32.745510099000455, -89.53803082499968)",BEH,152BEH,180EVP,1GEN,8AGE,7RAC,2EDU,YRB07,2
2015,MS,Mississippi,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,2.3,0.6,1.4,3.9,1084,Female,All Ages,All Races,High School,"(32.745510099000455, -89.53803082499968)",BEH,152BEH,180EVP,3GEN,8AGE,6RAC,2EDU,YRB07,2
2015,MS,Mississippi,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,4.2,1.1,2.4,7.2,968,Male,All Ages,All Races,High School,"(32.745510099000455, -89.53803082499968)",BEH,152BEH,180EVP,2GEN,8AGE,6RAC,2EDU,YRB07,2
2015,MS,Mississippi,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,40.3,1.7,36.8,43.8,1998,Overall,All Ages,All Races,High School,"(32.745510099000455, -89.53803082499968)",BEH,152BEH,180EVP,1GEN,8AGE,6RAC,2EDU,YRB08,3
2015,MS,Mississippi,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,,,,,,Overall,All Ages,American Indian/Alaska Native,High School,"(32.745510099000455, -89.53803082499968)",BEH,152BEH,180EVP,1GEN,8AGE,2RAC,2EDU,YRB08,3
2015,MS,Mississippi,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,,,,,,Overall,All Ages,Asian,High School,"(32.745510099000455, -89.53803082499968)",BEH,152BEH,180EVP,1GEN,8AGE,8RAC,2EDU,YRB08,3
2015,MS,Mississippi,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,32.4,2,28.6,36.5,916,Overall,All Ages,African American,High School,"(32.745510099000455, -89.53803082499968)",BEH,152BEH,180EVP,1GEN,8AGE,1RAC,2EDU,YRB08,3
2015,MS,Mississippi,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,44.1,5.1,34.2,54.5,139,Overall,All Ages,Hispanic,High School,"(32.745510099000455, -89.53803082499968)",BEH,152BEH,180EVP,1GEN,8AGE,4RAC,2EDU,YRB08,3
2015,MS,Mississippi,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,,,,,,Overall,All Ages,Pacific Islander,High School,"(32.745510099000455, -89.53803082499968)",BEH,152BEH,180EVP,1GEN,8AGE,9RAC,2EDU,YRB08,3
2015,MS,Mississippi,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,47.5,2.2,43,52,707,Overall,All Ages,White,High School,"(32.745510099000455, -89.53803082499968)",BEH,152BEH,180EVP,1GEN,8AGE,5RAC,2EDU,YRB08,3
2015,MS,Mississippi,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,46,5,36.2,56.1,118,Overall,All Ages,Multiple Race,High School,"(32.745510099000455, -89.53803082499968)",BEH,152BEH,180EVP,1GEN,8AGE,7RAC,2EDU,YRB08,3
2015,MS,Mississippi,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,38.3,2.1,34.2,42.6,1060,Female,All Ages,All Races,High School,"(32.745510099000455, -89.53803082499968)",BEH,152BEH,180EVP,3GEN,8AGE,6RAC,2EDU,YRB08,3
2015,MS,Mississippi,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,42.5,2.7,37.1,48.1,925,Male,All Ages,All Races,High School,"(32.745510099000455, -89.53803082499968)",BEH,152BEH,180EVP,2GEN,8AGE,6RAC,2EDU,YRB08,3
2015,MT,Montana,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,29.5,1.1,27.4,31.7,4416,Overall,All Ages,All Races,High School,"(47.06652897200047, -109.42442064499971)",BEH,152BEH,180EVP,1GEN,8AGE,6RAC,2EDU,YRB06,1
2015,MT,Montana,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,33.5,2.9,28.1,39.5,285,Overall,All Ages,American Indian/Alaska Native,High School,"(47.06652897200047, -109.42442064499971)",BEH,152BEH,180EVP,1GEN,8AGE,2RAC,2EDU,YRB06,1
2015,MT,Montana,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,,,,,,Overall,All Ages,Asian,High School,"(47.06652897200047, -109.42442064499971)",BEH,152BEH,180EVP,1GEN,8AGE,8RAC,2EDU,YRB06,1
2015,MT,Montana,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,,,,,,Overall,All Ages,African American,High School,"(47.06652897200047, -109.42442064499971)",BEH,152BEH,180EVP,1GEN,8AGE,1RAC,2EDU,YRB06,1
2015,MT,Montana,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,39.8,2.9,34.3,45.6,317,Overall,All Ages,Hispanic,High School,"(47.06652897200047, -109.42442064499971)",BEH,152BEH,180EVP,1GEN,8AGE,4RAC,2EDU,YRB06,1
2015,MT,Montana,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,,,,,,Overall,All Ages,Pacific Islander,High School,"(47.06652897200047, -109.42442064499971)",BEH,152BEH,180EVP,1GEN,8AGE,9RAC,2EDU,YRB06,1
2015,MT,Montana,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,28.3,1.1,26.2,30.6,3368,Overall,All Ages,White,High School,"(47.06652897200047, -109.42442064499971)",BEH,152BEH,180EVP,1GEN,8AGE,5RAC,2EDU,YRB06,1
2015,MT,Montana,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,37.3,3.2,31.2,43.8,229,Overall,All Ages,Multiple Race,High School,"(47.06652897200047, -109.42442064499971)",BEH,152BEH,180EVP,1GEN,8AGE,7RAC,2EDU,YRB06,1
2015,MT,Montana,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,27.2,1.2,24.8,29.7,2168,Female,All Ages,All Races,High School,"(47.06652897200047, -109.42442064499971)",BEH,152BEH,180EVP,3GEN,8AGE,6RAC,2EDU,YRB06,1
2015,MT,Montana,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,31.8,1.5,29,34.7,2232,Male,All Ages,All Races,High School,"(47.06652897200047, -109.42442064499971)",BEH,152BEH,180EVP,2GEN,8AGE,6RAC,2EDU,YRB06,1
2015,MT,Montana,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,4.6,0.4,4,5.4,4416,Overall,All Ages,All Races,High School,"(47.06652897200047, -109.42442064499971)",BEH,152BEH,180EVP,1GEN,8AGE,6RAC,2EDU,YRB07,2
2015,MT,Montana,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,5.7,1.7,3.2,10.1,285,Overall,All Ages,American Indian/Alaska Native,High School,"(47.06652897200047, -109.42442064499971)",BEH,152BEH,180EVP,1GEN,8AGE,2RAC,2EDU,YRB07,2
2015,MT,Montana,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,,,,,,Overall,All Ages,Asian,High School,"(47.06652897200047, -109.42442064499971)",BEH,152BEH,180EVP,1GEN,8AGE,8RAC,2EDU,YRB07,2
2015,MT,Montana,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,,,,,,Overall,All Ages,African American,High School,"(47.06652897200047, -109.42442064499971)",BEH,152BEH,180EVP,1GEN,8AGE,1RAC,2EDU,YRB07,2
2015,MT,Montana,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,9,1.9,5.9,13.5,317,Overall,All Ages,Hispanic,High School,"(47.06652897200047, -109.42442064499971)",BEH,152BEH,180EVP,1GEN,8AGE,4RAC,2EDU,YRB07,2
2015,MT,Montana,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,,,,,,Overall,All Ages,Pacific Islander,High School,"(47.06652897200047, -109.42442064499971)",BEH,152BEH,180EVP,1GEN,8AGE,9RAC,2EDU,YRB07,2
2015,MT,Montana,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,4.2,0.4,3.5,5,3368,Overall,All Ages,White,High School,"(47.06652897200047, -109.42442064499971)",BEH,152BEH,180EVP,1GEN,8AGE,5RAC,2EDU,YRB07,2
2015,MT,Montana,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,8,1.7,5.2,12.1,229,Overall,All Ages,Multiple Race,High School,"(47.06652897200047, -109.42442064499971)",BEH,152BEH,180EVP,1GEN,8AGE,7RAC,2EDU,YRB07,2
2015,MT,Montana,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,2.7,0.4,2,3.6,2168,Female,All Ages,All Races,High School,"(47.06652897200047, -109.42442064499971)",BEH,152BEH,180EVP,3GEN,8AGE,6RAC,2EDU,YRB07,2
2015,MT,Montana,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,6.4,0.6,5.4,7.6,2232,Male,All Ages,All Races,High School,"(47.06652897200047, -109.42442064499971)",BEH,152BEH,180EVP,2GEN,8AGE,6RAC,2EDU,YRB07,2
2015,MT,Montana,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,51.1,1.2,48.7,53.4,4407,Overall,All Ages,All Races,High School,"(47.06652897200047, -109.42442064499971)",BEH,152BEH,180EVP,1GEN,8AGE,6RAC,2EDU,YRB08,3
2015,MT,Montana,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,57.1,2.4,52.3,61.8,283,Overall,All Ages,American Indian/Alaska Native,High School,"(47.06652897200047, -109.42442064499971)",BEH,152BEH,180EVP,1GEN,8AGE,2RAC,2EDU,YRB08,3
2015,MT,Montana,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,,,,,,Overall,All Ages,Asian,High School,"(47.06652897200047, -109.42442064499971)",BEH,152BEH,180EVP,1GEN,8AGE,8RAC,2EDU,YRB08,3
2015,MT,Montana,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,,,,,,Overall,All Ages,African American,High School,"(47.06652897200047, -109.42442064499971)",BEH,152BEH,180EVP,1GEN,8AGE,1RAC,2EDU,YRB08,3
2015,MT,Montana,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,61.8,2.5,56.8,66.7,315,Overall,All Ages,Hispanic,High School,"(47.06652897200047, -109.42442064499971)",BEH,152BEH,180EVP,1GEN,8AGE,4RAC,2EDU,YRB08,3
2015,MT,Montana,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,,,,,,Overall,All Ages,Pacific Islander,High School,"(47.06652897200047, -109.42442064499971)",BEH,152BEH,180EVP,1GEN,8AGE,9RAC,2EDU,YRB08,3
2015,MT,Montana,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,49.6,1.2,47.3,52,3367,Overall,All Ages,White,High School,"(47.06652897200047, -109.42442064499971)",BEH,152BEH,180EVP,1GEN,8AGE,5RAC,2EDU,YRB08,3
2015,MT,Montana,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,55.8,3.1,49.5,61.9,228,Overall,All Ages,Multiple Race,High School,"(47.06652897200047, -109.42442064499971)",BEH,152BEH,180EVP,1GEN,8AGE,7RAC,2EDU,YRB08,3
2015,MT,Montana,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,49,1.4,46.2,51.8,2168,Female,All Ages,All Races,High School,"(47.06652897200047, -109.42442064499971)",BEH,152BEH,180EVP,3GEN,8AGE,6RAC,2EDU,YRB08,3
2015,MT,Montana,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,53.1,1.5,50.1,56,2224,Male,All Ages,All Races,High School,"(47.06652897200047, -109.42442064499971)",BEH,152BEH,180EVP,2GEN,8AGE,6RAC,2EDU,YRB08,3
2015,NC,North Carolina,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,29.6,2,25.8,33.7,5937,Overall,All Ages,All Races,High School,"(35.466220975000454, -79.15925046299964)",BEH,152BEH,180EVP,1GEN,8AGE,6RAC,2EDU,YRB06,1
2015,NC,North Carolina,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,,,,,,Overall,All Ages,American Indian/Alaska Native,High School,"(35.466220975000454, -79.15925046299964)",BEH,152BEH,180EVP,1GEN,8AGE,2RAC,2EDU,YRB06,1
2015,NC,North Carolina,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,7.7,4,2.7,20.3,169,Overall,All Ages,Asian,High School,"(35.466220975000454, -79.15925046299964)",BEH,152BEH,180EVP,1GEN,8AGE,8RAC,2EDU,YRB06,1
2015,NC,North Carolina,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,27.9,3.2,22,34.7,1733,Overall,All Ages,African American,High School,"(35.466220975000454, -79.15925046299964)",BEH,152BEH,180EVP,1GEN,8AGE,1RAC,2EDU,YRB06,1
2015,NC,North Carolina,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,29.8,3.2,23.9,36.5,1000,Overall,All Ages,Hispanic,High School,"(35.466220975000454, -79.15925046299964)",BEH,152BEH,180EVP,1GEN,8AGE,4RAC,2EDU,YRB06,1
2015,NC,North Carolina,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,,,,,,Overall,All Ages,Pacific Islander,High School,"(35.466220975000454, -79.15925046299964)",BEH,152BEH,180EVP,1GEN,8AGE,9RAC,2EDU,YRB06,1
2015,NC,North Carolina,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,31.3,2.1,27.2,35.6,2312,Overall,All Ages,White,High School,"(35.466220975000454, -79.15925046299964)",BEH,152BEH,180EVP,1GEN,8AGE,5RAC,2EDU,YRB06,1
2015,NC,North Carolina,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,22.9,3.1,17.3,29.7,431,Overall,All Ages,Multiple Race,High School,"(35.466220975000454, -79.15925046299964)",BEH,152BEH,180EVP,1GEN,8AGE,7RAC,2EDU,YRB06,1
2015,NC,North Carolina,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,24.6,2.5,19.9,30,2977,Female,All Ages,All Races,High School,"(35.466220975000454, -79.15925046299964)",BEH,152BEH,180EVP,3GEN,8AGE,6RAC,2EDU,YRB06,1
2015,NC,North Carolina,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Current E-Cigarette User,Current,%,Percentage,34.6,2.2,30.3,39.1,2918,Male,All Ages,All Races,High School,"(35.466220975000454, -79.15925046299964)",BEH,152BEH,180EVP,2GEN,8AGE,6RAC,2EDU,YRB06,1
2015,NC,North Carolina,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,5,0.7,3.8,6.6,5937,Overall,All Ages,All Races,High School,"(35.466220975000454, -79.15925046299964)",BEH,152BEH,180EVP,1GEN,8AGE,6RAC,2EDU,YRB07,2
2015,NC,North Carolina,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,,,,,,Overall,All Ages,American Indian/Alaska Native,High School,"(35.466220975000454, -79.15925046299964)",BEH,152BEH,180EVP,1GEN,8AGE,2RAC,2EDU,YRB07,2
2015,NC,North Carolina,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,3.7,3.1,0.7,17.5,169,Overall,All Ages,Asian,High School,"(35.466220975000454, -79.15925046299964)",BEH,152BEH,180EVP,1GEN,8AGE,8RAC,2EDU,YRB07,2
2015,NC,North Carolina,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,2.8,1.1,1.3,5.9,1733,Overall,All Ages,African American,High School,"(35.466220975000454, -79.15925046299964)",BEH,152BEH,180EVP,1GEN,8AGE,1RAC,2EDU,YRB07,2
2015,NC,North Carolina,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,5.9,1.8,3.2,10.7,1000,Overall,All Ages,Hispanic,High School,"(35.466220975000454, -79.15925046299964)",BEH,152BEH,180EVP,1GEN,8AGE,4RAC,2EDU,YRB07,2
2015,NC,North Carolina,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,,,,,,Overall,All Ages,Pacific Islander,High School,"(35.466220975000454, -79.15925046299964)",BEH,152BEH,180EVP,1GEN,8AGE,9RAC,2EDU,YRB07,2
2015,NC,North Carolina,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,5.9,0.9,4.4,7.9,2312,Overall,All Ages,White,High School,"(35.466220975000454, -79.15925046299964)",BEH,152BEH,180EVP,1GEN,8AGE,5RAC,2EDU,YRB07,2
2015,NC,North Carolina,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,5,2,2.2,11,431,Overall,All Ages,Multiple Race,High School,"(35.466220975000454, -79.15925046299964)",BEH,152BEH,180EVP,1GEN,8AGE,7RAC,2EDU,YRB07,2
2015,NC,North Carolina,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,1.8,0.5,1.1,3.2,2977,Female,All Ages,All Races,High School,"(35.466220975000454, -79.15925046299964)",BEH,152BEH,180EVP,3GEN,8AGE,6RAC,2EDU,YRB07,2
2015,NC,North Carolina,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Frequent E-Cigarette User,Frequent,%,Percentage,8.2,1.2,6.2,10.8,2918,Male,All Ages,All Races,High School,"(35.466220975000454, -79.15925046299964)",BEH,152BEH,180EVP,2GEN,8AGE,6RAC,2EDU,YRB07,2
2015,NC,North Carolina,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,49.4,2.2,45.1,53.7,5863,Overall,All Ages,All Races,High School,"(35.466220975000454, -79.15925046299964)",BEH,152BEH,180EVP,1GEN,8AGE,6RAC,2EDU,YRB08,3
2015,NC,North Carolina,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,,,,,,Overall,All Ages,American Indian/Alaska Native,High School,"(35.466220975000454, -79.15925046299964)",BEH,152BEH,180EVP,1GEN,8AGE,2RAC,2EDU,YRB08,3
2015,NC,North Carolina,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,16,9.6,4.4,44.2,170,Overall,All Ages,Asian,High School,"(35.466220975000454, -79.15925046299964)",BEH,152BEH,180EVP,1GEN,8AGE,8RAC,2EDU,YRB08,3
2015,NC,North Carolina,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,47.8,3.5,41,54.7,1703,Overall,All Ages,African American,High School,"(35.466220975000454, -79.15925046299964)",BEH,152BEH,180EVP,1GEN,8AGE,1RAC,2EDU,YRB08,3
2015,NC,North Carolina,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,54.6,2.8,49.1,60.1,991,Overall,All Ages,Hispanic,High School,"(35.466220975000454, -79.15925046299964)",BEH,152BEH,180EVP,1GEN,8AGE,4RAC,2EDU,YRB08,3
2015,NC,North Carolina,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,,,,,,Overall,All Ages,Pacific Islander,High School,"(35.466220975000454, -79.15925046299964)",BEH,152BEH,180EVP,1GEN,8AGE,9RAC,2EDU,YRB08,3
2015,NC,North Carolina,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,49,1.9,45.3,52.7,2303,Overall,All Ages,White,High School,"(35.466220975000454, -79.15925046299964)",BEH,152BEH,180EVP,1GEN,8AGE,5RAC,2EDU,YRB08,3
2015,NC,North Carolina,Tobacco Use - Survey Data,E-Cigarette Use (Youth),User Status,Ever E-Cigarette User,Ever,%,Percentage,63,6,50.5,73.9,429,Overall,All Ages,Multiple Race,High School,"(35.466220975000454, -79.15925046299964)",BEH,152BEH,180EVP,1GEN,8AGE,7RAC,2EDU,YRB08,3
