,Issue Datetime,Summons Number,Violation Code,Violation Location,Violation Precinct,House Number,Street Name,Intersecting Street,City & State,Ticket Cost,Ticket Type,Zip Code,Lat,Long
3238,2019-01-13 12:39:00,8708936055,70,90,90,103,Clymer St,,"Brooklyn, NY",65.0,Standing or parking a vehicle without showing a current New York registration sticker.,11249.0,40.7059699,-73.9648536
3239,2019-01-13 12:38:00,8708936043,71,90,90,107,Clymer St,,"Brooklyn, NY",65.0,Standing or parking a vehicle without showing a current New York inspection sticker.,11249.0,40.7060589,-73.96479120000001
3240,2019-01-13 12:21:00,8708936031,20,90,90,159,Division Ave,,"Brooklyn, NY",60.0,"General No Parking: No parking where parking is not allowed by sign, street marking or traffic control device.",11211.0,40.707808,-73.961997
3241,2019-01-13 12:17:00,8708936006,19,90,90,149,Division Ave,,"Brooklyn, NY",115.0,"Bus Stop: Standing or parking where standing is not allowed by sign, street marking or; traffic control device.",11211.0,40.7078138,-73.9624901
3242,2019-01-13 12:10:00,8708935993,71,90,90,26,Broadway,,"Brooklyn, NY",65.0,Standing or parking a vehicle without showing a current New York inspection sticker.,11249.0,40.7105283,-73.9679152
3243,2019-01-13 12:06:00,8708935981,20,90,90,66,S 2nd St,,"Brooklyn, NY",60.0,"General No Parking: No parking where parking is not allowed by sign, street marking or traffic control device.",11249.0,40.7142531,-73.9654481
3244,2019-01-13 11:35:00,8708935968,70,90,90,243,Grand St,,"Brooklyn, NY",65.0,Standing or parking a vehicle without showing a current New York registration sticker.,11211.0,40.713688,-73.9588428
3245,2019-01-13 11:35:00,8708935956,71,90,90,243,Grand St,,"Brooklyn, NY",65.0,Standing or parking a vehicle without showing a current New York inspection sticker.,11211.0,40.713688,-73.9588428
3246,2019-01-13 11:28:00,8708935944,71,90,90,103,Grand St,,"Brooklyn, NY",65.0,Standing or parking a vehicle without showing a current New York inspection sticker.,11249.0,40.7155216,-73.9634212
3247,2019-01-13 11:20:00,8708935920,70,94,94,204,Wythe Ave,,"Brooklyn, NY",65.0,Standing or parking a vehicle without showing a current New York registration sticker.,11249.0,40.7183814,-73.9618455
3248,2019-01-13 11:16:00,8708935919,16,94,94,61,Wythe Ave,,"Brooklyn, NY",95.0,"Truck Loading/Unloading: Standing or parking where standing is not allowed by sign, street marking or; traffic control device.",11249.0,40.7218874,-73.9573813
3249,2019-01-13 11:08:00,8708935907,14,94,94,139,N 4th St,,"Brooklyn, NY",115.0,"General No Standing: Standing or parking where standing is not allowed by sign, street marking or; traffic control device.",11249.0,40.7163619,-73.95949960000002
3250,2019-01-13 17:01:00,8716118868,16,88,88,326,Ashland Pl,,"Brooklyn, NY",95.0,"Truck Loading/Unloading: Standing or parking where standing is not allowed by sign, street marking or; traffic control device.",11217.0,40.6861963,-73.9781359
3251,2019-01-13 17:00:00,8716118856,16,88,88,326,Ashland Pl,,"Brooklyn, NY",95.0,"Truck Loading/Unloading: Standing or parking where standing is not allowed by sign, street marking or; traffic control device.",11217.0,40.6861963,-73.9781359
3252,2019-01-13 16:33:00,8716118820,14,88,88,101,Fleet Pl,,"Brooklyn, NY",115.0,"General No Standing: Standing or parking where standing is not allowed by sign, street marking or; traffic control device.",11201.0,40.6929002,-73.9814019
3253,2019-01-13 15:25:00,8716118777,71,79,79,718,Myrtle Ave,,"Brooklyn, NY",65.0,Standing or parking a vehicle without showing a current New York inspection sticker.,11205.0,40.6946267,-73.95458289999999
3254,2019-01-13 14:37:00,8716118765,20,83,83,1134,Willoughby Ave,,"Brooklyn, NY",60.0,"General No Parking: No parking where parking is not allowed by sign, street marking or traffic control device.",11237.0,40.7017335,-73.9249829
3255,2019-01-13 14:22:00,8716118753,71,83,83,454,Stanhope St,,"Brooklyn, NY",65.0,Standing or parking a vehicle without showing a current New York inspection sticker.,11237.0,40.7056017,-73.91554529999999
3256,2019-01-13 14:17:00,8716118730,71,83,83,404,Stanhope St,,"Brooklyn, NY",65.0,Standing or parking a vehicle without showing a current New York inspection sticker.,11237.0,40.7050926,-73.9157913
3257,2019-01-13 14:06:00,8716118728,71,83,83,290,Stockholm St,,"Brooklyn, NY",65.0,Standing or parking a vehicle without showing a current New York inspection sticker.,11237.0,40.7025126,-73.9196094
3258,2019-01-13 14:05:00,8716118716,70,83,83,290,Stockholm St,,"Brooklyn, NY",65.0,Standing or parking a vehicle without showing a current New York registration sticker.,11237.0,40.7025126,-73.9196094
3259,2019-01-13 13:39:00,8716118698,40,83,83,1816,Dekalb Ave,,"Brooklyn, NY",115.0,"Stopping, standing or parking closer than 15 feet of a fire hydrant. ",11385.0,40.70789,-73.915165
3260,2019-01-13 13:32:00,8716118686,71,83,83,332,Starr St,,"Brooklyn, NY",65.0,Standing or parking a vehicle without showing a current New York inspection sticker.,11237.0,40.70762560000001,-73.9202636
3261,2019-01-13 12:59:00,8716118674,70,81,81,30,Linden St,,"Brooklyn, NY",65.0,Standing or parking a vehicle without showing a current New York registration sticker.,11221.0,40.690513,-73.921846
3262,2019-01-13 12:57:00,8716118662,70,81,81,14,Linden St,,"Brooklyn, NY",65.0,Standing or parking a vehicle without showing a current New York registration sticker.,11221.0,40.6901781,-73.9222273
3263,2019-01-13 12:56:00,8716118650,71,81,81,14,Linden St,,"Brooklyn, NY",65.0,Standing or parking a vehicle without showing a current New York inspection sticker.,11221.0,40.6901781,-73.9222273
3264,2019-01-13 12:31:00,8716118649,71,81,81,893,Lexington Ave,,"Brooklyn, NY",65.0,Standing or parking a vehicle without showing a current New York inspection sticker.,11221.0,40.6908063,-73.9251353
3265,2019-01-13 11:33:00,8716118637,16,79,79,162,Spencer St,,"Brooklyn, NY",95.0,"Truck Loading/Unloading: Standing or parking where standing is not allowed by sign, street marking or; traffic control device.",11205.0,40.6936575,-73.9552235
3266,2019-01-13 11:30:00,8716118625,16,79,79,166,Spencer St,,"Brooklyn, NY",95.0,"Truck Loading/Unloading: Standing or parking where standing is not allowed by sign, street marking or; traffic control device.",11205.0,40.6934762,-73.95505419999999
3267,2019-01-13 13:39:00,8705972796,40,79,79,40,Albany Ave,,"Brooklyn, NY",115.0,"Stopping, standing or parking closer than 15 feet of a fire hydrant. ",11213.0,40.6795324,-73.93863619999999
3268,2019-01-13 13:26:00,8705972760,19,79,79,1122,Fulton St,,"Brooklyn, NY",115.0,"Bus Stop: Standing or parking where standing is not allowed by sign, street marking or; traffic control device.",11238.0,40.6809903,-73.9562107
3269,2019-01-13 13:25:00,8705972759,19,79,79,1124,Fulton St,,"Brooklyn, NY",115.0,"Bus Stop: Standing or parking where standing is not allowed by sign, street marking or; traffic control device.",11238.0,40.6809903,-73.9562107
3270,2019-01-13 16:06:00,8699568265,70,79,79,110,Lefferts Pl,,"Brooklyn, NY",65.0,Standing or parking a vehicle without showing a current New York registration sticker.,11238.0,40.680726,-73.959588
3271,2019-01-13 15:55:00,8699568253,71,79,79,3,Claver Pl,,"Brooklyn, NY",65.0,Standing or parking a vehicle without showing a current New York inspection sticker.,11238.0,40.6830082,-73.9573587
3272,2019-01-13 14:27:00,8699568230,70,79,79,1208,Fulton St,,"Brooklyn, NY",65.0,Standing or parking a vehicle without showing a current New York registration sticker.,11216.0,40.6802772,-73.9523091
3273,2019-01-13 13:54:00,8699568228,72,79,79,5,Herkimer St,,"Brooklyn, NY",65.0,Standing or parking a vehicle with NY Plates and showing a damaged or fake inspection certificate.,11216.0,40.6799642,-73.9530159
3274,2019-01-13 13:25:00,8699568216,19,79,79,1459,Fulton St,,"Brooklyn, NY",115.0,"Bus Stop: Standing or parking where standing is not allowed by sign, street marking or; traffic control device.",11216.0,40.680178,-73.942769
3275,2019-01-13 12:48:00,8699568186,19,79,79,492,Marcus Garvey Blvd,,"Brooklyn, NY",115.0,"Bus Stop: Standing or parking where standing is not allowed by sign, street marking or; traffic control device.",11216.0,40.6800668,-73.93758240000001
3276,2019-01-13 12:45:00,8699568174,19,79,79,1587,Fulton St,,"Brooklyn, NY",115.0,"Bus Stop: Standing or parking where standing is not allowed by sign, street marking or; traffic control device.",11213.0,40.679967,-73.93775
3277,2019-01-13 12:31:00,8699568162,71,79,79,39,Troy Ave,,"Brooklyn, NY",65.0,Standing or parking a vehicle without showing a current New York inspection sticker.,11213.0,40.67816,-73.93548
3278,2019-01-13 12:13:00,8699568150,17,79,79,76,Albany Ave,,"Brooklyn, NY",95.0,"Authorized Vehicles Only: Standing or parking where standing is not allowed by sign, street marking or; traffic control device.",11213.0,40.6780825,-73.9387442
3279,2019-01-13 12:09:00,8699568149,72,79,79,2,Agate Ct,,"Brooklyn, NY",65.0,Standing or parking a vehicle with NY Plates and showing a damaged or fake inspection certificate.,11213.0,40.678085,-73.93958
3280,2019-01-13 12:06:00,8699568137,71,79,79,1550,Atlantic Ave,,"Brooklyn, NY",65.0,Standing or parking a vehicle without showing a current New York inspection sticker.,11213.0,40.6776709,-73.940066
3281,2019-01-13 12:01:00,8699568113,46,79,79,18,Alice Ct,,"Brooklyn, NY",115.0,Double parking,11213.0,40.6785035,-73.94030409999999
3282,2019-01-13 11:34:00,8699568095,71,79,79,829,Marcy Ave,,"Brooklyn, NY",65.0,Standing or parking a vehicle without showing a current New York inspection sticker.,11216.0,40.6853303,-73.9469922
3283,2019-01-13 11:09:00,8702772127,14,88,88,67,Hanson Pl,,"Brooklyn, NY",115.0,"General No Standing: Standing or parking where standing is not allowed by sign, street marking or; traffic control device.",11217.0,40.6856629,-73.9750423
3284,2019-01-13 16:47:00,8702772516,20,88,88,1,Hanson Pl,,"Brooklyn, NY",60.0,"General No Parking: No parking where parking is not allowed by sign, street marking or traffic control device.",11243.0,40.6851976,-73.9776062
3285,2019-01-13 15:20:00,8692649685,16,88,88,319,Ashland Pl,,"Brooklyn, NY",95.0,"Truck Loading/Unloading: Standing or parking where standing is not allowed by sign, street marking or; traffic control device.",11217.0,40.6862237,-73.9779916
3286,2019-01-13 15:16:00,8692649661,16,88,88,326,Ashland Pl,,"Brooklyn, NY",95.0,"Truck Loading/Unloading: Standing or parking where standing is not allowed by sign, street marking or; traffic control device.",11217.0,40.6861963,-73.9781359
3287,2019-01-13 15:13:00,8692649650,46,88,88,326,Ashland Pl,,"Brooklyn, NY",115.0,Double parking,11217.0,40.6861963,-73.9781359
3288,2019-01-13 14:15:00,8692649600,16,88,88,321,Ashland Pl,,"Brooklyn, NY",95.0,"Truck Loading/Unloading: Standing or parking where standing is not allowed by sign, street marking or; traffic control device.",11217.0,40.6860492,-73.9778147
3289,2019-01-13 14:15:00,8692649594,16,88,88,321,Ashland Pl,,"Brooklyn, NY",95.0,"Truck Loading/Unloading: Standing or parking where standing is not allowed by sign, street marking or; traffic control device.",11217.0,40.6860492,-73.9778147
3290,2019-01-13 14:06:00,8692649570,16,88,88,221,Ashland Pl,,"Brooklyn, NY",95.0,"Truck Loading/Unloading: Standing or parking where standing is not allowed by sign, street marking or; traffic control device.",11217.0,40.6885742,-73.97818199999999
3291,2019-01-13 13:48:00,8692649557,16,88,88,321,Ashland Pl,,"Brooklyn, NY",95.0,"Truck Loading/Unloading: Standing or parking where standing is not allowed by sign, street marking or; traffic control device.",11217.0,40.6860492,-73.9778147
3292,2019-01-13 11:46:00,8692649478,16,88,88,321,Ashland Pl,,"Brooklyn, NY",95.0,"Truck Loading/Unloading: Standing or parking where standing is not allowed by sign, street marking or; traffic control device.",11217.0,40.6860492,-73.9778147
3293,2019-01-13 11:02:00,8692649375,46,88,88,326,Ashland Pl,,"Brooklyn, NY",115.0,Double parking,11217.0,40.6861963,-73.9781359
3294,2019-01-13 10:58:00,8692649351,16,88,88,321,Ashland Pl,,"Brooklyn, NY",95.0,"Truck Loading/Unloading: Standing or parking where standing is not allowed by sign, street marking or; traffic control device.",11217.0,40.6860492,-73.9778147
3295,2019-01-13 10:56:00,8692649340,16,88,88,321,Ashland Pl,,"Brooklyn, NY",95.0,"Truck Loading/Unloading: Standing or parking where standing is not allowed by sign, street marking or; traffic control device.",11217.0,40.6860492,-73.9778147
3296,2019-01-13 12:27:00,8691641770,20,79,79,1130,Bedford Ave,,"Brooklyn, NY",60.0,"General No Parking: No parking where parking is not allowed by sign, street marking or traffic control device.",11216.0,40.6858935,-73.9546897
3297,2019-01-13 07:07:00,8691641526,14,79,79,126,Franklin Ave,,"Brooklyn, NY",115.0,"General No Standing: Standing or parking where standing is not allowed by sign, street marking or; traffic control device.",11205.0,40.6951295,-73.9583284
3298,2019-01-13 07:00:00,8691641514,68,79,79,79,Skillman St,,"Brooklyn, NY",65.0,Not parking as marked on a posted sign,11205.0,40.6960789,-73.95717499999999
3299,2019-01-13 06:59:00,8691641502,68,79,79,107,Skillman St,,"Brooklyn, NY",65.0,Not parking as marked on a posted sign,11205.0,40.69517829999999,-73.9571037
3300,2019-01-13 06:57:00,8691641496,68,79,79,107,Skillman St,,"Brooklyn, NY",65.0,Not parking as marked on a posted sign,11205.0,40.69517829999999,-73.9571037
3301,2019-01-13 06:57:00,8691641484,68,79,79,107,Skillman St,,"Brooklyn, NY",65.0,Not parking as marked on a posted sign,11205.0,40.69517829999999,-73.9571037
3302,2019-01-13 06:52:00,8691641459,68,79,79,157,Skillman St,,"Brooklyn, NY",65.0,Not parking as marked on a posted sign,11205.0,40.6934945,-73.9567726
3303,2019-01-13 06:49:00,8691641447,68,79,79,197,Skillman St,,"Brooklyn, NY",65.0,Not parking as marked on a posted sign,11205.0,40.6923283,-73.9564588
3304,2019-01-13 06:43:00,8691641435,20,79,79,221,Franklin Ave,,"Brooklyn, NY",60.0,"General No Parking: No parking where parking is not allowed by sign, street marking or traffic control device.",11205.0,40.6918953,-73.95731470000001
3305,2019-01-13 16:15:00,8676738798,14,94,94,119,N 4th St,,"Brooklyn, NY",115.0,"General No Standing: Standing or parking where standing is not allowed by sign, street marking or; traffic control device.",11249.0,40.7167941,-73.96021019999999
3306,2019-01-13 15:25:00,8676738786,40,94,94,204,Wythe Ave,,"Brooklyn, NY",115.0,"Stopping, standing or parking closer than 15 feet of a fire hydrant. ",11249.0,40.7183814,-73.9618455
3307,2019-01-13 14:46:00,8676738774,16,94,94,128,N 4th St,,"Brooklyn, NY",95.0,"Truck Loading/Unloading: Standing or parking where standing is not allowed by sign, street marking or; traffic control device.",11249.0,40.7166971,-73.96050509999999
3308,2019-01-13 13:59:00,8676738750,19,90,90,318,Roebling St,,"Brooklyn, NY",115.0,"Bus Stop: Standing or parking where standing is not allowed by sign, street marking or; traffic control device.",11211.0,40.7088663,-73.96113679999999
3309,2019-01-13 13:29:00,8676738749,40,90,90,77,Lee Ave,,"Brooklyn, NY",115.0,"Stopping, standing or parking closer than 15 feet of a fire hydrant. ",11211.0,40.7055841,-73.9595743
3310,2019-01-13 13:26:00,8676738737,40,90,90,191,Rodney St,,"Brooklyn, NY",115.0,"Stopping, standing or parking closer than 15 feet of a fire hydrant. ",11211.0,40.7057298,-73.9591725
3311,2019-01-13 12:22:00,8676738713,20,90,90,159,Division Ave,,"Brooklyn, NY",60.0,"General No Parking: No parking where parking is not allowed by sign, street marking or traffic control device.",11211.0,40.707808,-73.961997
3312,2019-01-13 12:19:00,8676738701,14,90,90,132,Division Ave,,"Brooklyn, NY",115.0,"General No Standing: Standing or parking where standing is not allowed by sign, street marking or; traffic control device.",11211.0,40.7075357,-73.9628027
3313,2019-01-13 12:17:00,8676738695,40,90,90,137,Division Ave,,"Brooklyn, NY",115.0,"Stopping, standing or parking closer than 15 feet of a fire hydrant. ",11211.0,40.7079,-73.963111
3314,2019-01-13 11:55:00,8676738671,14,94,94,2,Roebling St,,"Brooklyn, NY",115.0,"General No Standing: Standing or parking where standing is not allowed by sign, street marking or; traffic control device.",11211.0,40.7188009,-73.95264689999999
3315,2019-01-13 11:48:00,8676738660,14,94,94,119,N 4th St,,"Brooklyn, NY",115.0,"General No Standing: Standing or parking where standing is not allowed by sign, street marking or; traffic control device.",11249.0,40.7167941,-73.96021019999999
3316,2019-01-13 11:27:00,8676738658,71,90,90,38,Grand St,,"Brooklyn, NY",65.0,Standing or parking a vehicle without showing a current New York inspection sticker.,11249.0,40.7159667,-73.96581549999999
3317,2019-01-13 11:24:00,8676738646,14,94,94,85,N 3rd St,,"Brooklyn, NY",115.0,"General No Standing: Standing or parking where standing is not allowed by sign, street marking or; traffic control device.",11249.0,40.7171941,-73.9623448
3318,2019-01-13 11:21:00,8676738634,71,94,94,204,Wythe Ave,,"Brooklyn, NY",65.0,Standing or parking a vehicle without showing a current New York inspection sticker.,11249.0,40.7183814,-73.9618455
